Group,User Story
Qwen/Qwen3-0.6B,"As a customer, I want to reset my password online, so that I can regain access without calling support.  "
Qwen/Qwen3-0.6B,"As a project manager, I want to view a dashboard of team progress, so that I can monitor deadlines.  "
Qwen/Qwen3-0.6B,"As a student, I want to download lecture slides, so that I can study offline.  "
Qwen/Qwen3-0.6B,"As a customer, I want to see the demographics of the cinema, so that I can make informed decisions about movie choices.  "
Qwen/Qwen3-0.6B,"As a user, I want to view the movie schedule and know when each movie is played, so that I can plan my visit.  "
Qwen/Qwen3-0.6B,"As a customer, I want to receive feedback about the movie experience, so that I can improve my viewing habits.  "
Qwen/Qwen3-0.6B,"As a user, I want to track my ticket purchases and receive updates on the movie's availability, so that I can manage my time effectively.  "
Qwen/Qwen3-0.6B,"As a user, I want to see the movie schedule and know when each movie is played, so that I can plan my visit.  "
Qwen/Qwen3-0.6B,"As a customer, I want to receive feedback about the movie experience, so that I can improve my viewing habits.  "
Qwen/Qwen3-0.6B,"As a user, I want to track my ticket purchases and receive updates on the movie's availability, so that I can manage my time effectively."
Qwen/Qwen3-1.7B,"As a customer, I want to book a ticket online, so that I can easily access the movie schedule and choose my preferred seat.  "
Qwen/Qwen3-1.7B,"As a customer, I want to receive feedback about my experience, so that I can improve my satisfaction.  "
Qwen/Qwen3-1.7B,"As a customer, I want to know the availability of seats, so that I can choose a suitable one.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to order snacks and drinks in advance, so that I can avoid waiting in the queue.  "
Qwen/Qwen3-1.7B,"As a customer, I want to get a refund for 3D glasses if I don't return them, so that I can ensure my payment is fully compensated.  "
Qwen/Qwen3-1.7B,"As a customer, I want to see the movie schedule in advance, so that I can plan my visit accordingly.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's financial information, so that I can understand the pricing and discounts.  "
Qwen/Qwen3-1.7B,"As a customer, I want to have the option to leave feedback about the cinema experience, so that the management can improve services.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to access the cinema's website and app, so that I can manage my bookings and preferences.  "
Qwen/Qwen3-1.7B,"As a customer, I want to know the age requirements for movies, so that I can ensure I have the necessary ID to enter.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's financial performance, so that I can understand the profitability of different movies.  "
Qwen/Qwen3-1.7B,"As a customer, I want to have the option to sign up for a newspaper that updates me on new movies and events, so that I stay informed.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to order food and drinks in advance, so that I can avoid waiting in the queue.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's inventory management, so that I can know what snacks and drinks are available.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to book tickets for the whole family, so that I can ensure everyone has a comfortable seat.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's employee schedule, so that I can know when staff are available.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's financial department information, so that I can understand the financial aspects of the cinema.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's inventory management and order snacks, so that I can manage my purchases.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's employee schedule and availability, so that I can plan my visits effectively.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's financial performance and discounts, so that I can understand the pricing structure.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's feedback system, so that I can provide and receive feedback about my experience.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's movie schedule and availability, so that I can plan my visits.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's staff schedule and availability, so that I can know when staff are present.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's financial information and discounts, so that I can understand the pricing and promotions.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's inventory management and order snacks, so that I can manage my purchases.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's employee schedule and availability, so that I can plan my visits effectively.  "
Qwen/Qwen3-1.7B,"As a customer, I want to be able to view the cinema's financial performance and discounts, so that I can understand the pricing structure.  "
